id,code,fullName,system,systemName,alertType,alertTypeCode,number,descriptiveName,category,severity,hasDescription,originalDescription,title,description,url
rcm2-a467,RCM2_a467,RCM2_a467_presPedProRDefect,RCM2,Restraint Control Module v2,alert,a,467,presPedProRDefect,body,caution,false,,RCM2_a467 - pres Ped Pro R Defect,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres ped pro r defect.,https://evfaultcode.com/en/tesla/alerts/rcm2-a467/
rcm2-a468,RCM2_a468,RCM2_a468_presPedProRSigMon,RCM2,Restraint Control Module v2,alert,a,468,presPedProRSigMon,body,caution,false,,RCM2_a468 - pres Ped Pro R Sig Mon,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres ped pro r sig mon.,https://evfaultcode.com/en/tesla/alerts/rcm2-a468/
rcm2-a469,RCM2_a469,RCM2_a469_presPedProAbsolute,RCM2,Restraint Control Module v2,alert,a,469,presPedProAbsolute,body,caution,false,,RCM2_a469 - pres Ped Pro Absolute,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres ped pro absolute.,https://evfaultcode.com/en/tesla/alerts/rcm2-a469/
rcm2-a470,RCM2_a470,RCM2_a470_upFrntPedProLSht2Gnd,RCM2,Restraint Control Module v2,alert,a,470,upFrntPedProLSht2Gnd,body,caution,true,Left PedPro Impact Accelerometer (PCSL) - Short to Ground Rear Right Door Pressure Impact Sensor - Defect,RCM2_a470 - up Frnt Ped Pro L Sht2Gnd,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Left PedPro Impact Accelerometer (PCSL) - Short to Ground Rear Right Door Pressure Impact Sensor - Defect,https://evfaultcode.com/en/tesla/alerts/rcm2-a470/
rcm2-a471,RCM2_a471,RCM2_a471_upFrntPedProLSht2Bat,RCM2,Restraint Control Module v2,alert,a,471,upFrntPedProLSht2Bat,body,caution,true,Left PedPro Impact Accelerometer (PCSL) - Short to Battery There is a fault with the left pedestrian protection impact sensor. The Pedestrian Safety System may not perform as designed.,RCM2_a471 - up Frnt Ped Pro L Sht2Bat,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Left PedPro Impact Accelerometer (PCSL) - Short to Battery There is a fault with the left pedestrian protection impact sensor. The Pedestrian Safety System may not perform as designed.,https://evfaultcode.com/en/tesla/alerts/rcm2-a471/
rcm2-a472,RCM2_a472,RCM2_a472_upFrntPedProLOpen,RCM2,Restraint Control Module v2,alert,a,472,upFrntPedProLOpen,body,caution,false,,RCM2_a472 - up Frnt Ped Pro L Open,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to up frnt ped pro l open.,https://evfaultcode.com/en/tesla/alerts/rcm2-a472/
rcm2-a473,RCM2_a473,RCM2_a473_upFrntPedProLCrssCoup,RCM2,Restraint Control Module v2,alert,a,473,upFrntPedProLCrssCoup,body,caution,true,Left PedPro Impact Accelerometer (PCSL) - Cross Coupled Left PedPro Impact Pessure Tube Sensor - Communication Error,RCM2_a473 - up Frnt Ped Pro L Crss Coup,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Left PedPro Impact Accelerometer (PCSL) - Cross Coupled Left PedPro Impact Pessure Tube Sensor - Communication Error,https://evfaultcode.com/en/tesla/alerts/rcm2-a473/
rcm2-a474,RCM2_a474,RCM2_a474_upFrntPedProLCommErr,RCM2,Restraint Control Module v2,alert,a,474,upFrntPedProLCommErr,body,caution,true,Left PedPro Impact Accelerometer (PCSL) - Communication Error,RCM2_a474 - up Frnt Ped Pro L Comm Err,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Left PedPro Impact Accelerometer (PCSL) - Communication Error,https://evfaultcode.com/en/tesla/alerts/rcm2-a474/
rcm2-a475,RCM2_a475,RCM2_a475_upFrntPedProLIntTyp,RCM2,Restraint Control Module v2,alert,a,475,upFrntPedProLIntTyp,body,caution,false,,RCM2_a475 - up Frnt Ped Pro L Int Typ,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to up frnt ped pro l int typ.,https://evfaultcode.com/en/tesla/alerts/rcm2-a475/
rcm2-a476,RCM2_a476,RCM2_a476_upFrntPedProLConfig,RCM2,Restraint Control Module v2,alert,a,476,upFrntPedProLConfig,body,caution,false,,RCM2_a476 - up Frnt Ped Pro L Config,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to up frnt ped pro l config.,https://evfaultcode.com/en/tesla/alerts/rcm2-a476/
rcm2-a477,RCM2_a477,RCM2_a477_upFrntPedProLDefect,RCM2,Restraint Control Module v2,alert,a,477,upFrntPedProLDefect,body,caution,false,,RCM2_a477 - up Frnt Ped Pro L Defect,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to up frnt ped pro l defect.,https://evfaultcode.com/en/tesla/alerts/rcm2-a477/
rcm2-a478,RCM2_a478,RCM2_a478_upFrntPedProLSigMon,RCM2,Restraint Control Module v2,alert,a,478,upFrntPedProLSigMon,body,caution,false,,RCM2_a478 - up Frnt Ped Pro L Sig Mon,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to up frnt ped pro l sig mon.,https://evfaultcode.com/en/tesla/alerts/rcm2-a478/
rcm2-a480,RCM2_a480,RCM2_a480_upFrntPedProRSht2Gnd,RCM2,Restraint Control Module v2,alert,a,480,upFrntPedProRSht2Gnd,body,caution,true,Right PedPro Impact Accelerometer (PCSR) - Short to Ground 0x30A VCLEFT_restraintStatus - Front Left Seat Track Position SNA or Faulted The restraint control module has detected a fault with the front-left seat track position sensor.,RCM2_a480 - up Frnt Ped Pro R Sht2Gnd,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Right PedPro Impact Accelerometer (PCSR) - Short to Ground 0x30A VCLEFT_restraintStatus - Front Left Seat Track Position SNA or Faulted The restraint control module has detected a fault with the front-left seat track position sensor.,https://evfaultcode.com/en/tesla/alerts/rcm2-a480/
rcm2-a481,RCM2_a481,RCM2_a481_upFrntPedProRSht2Bat,RCM2,Restraint Control Module v2,alert,a,481,upFrntPedProRSht2Bat,body,caution,true,Right PedPro Impact Accelerometer (PCSR) - Short to Battery There is a fault with the right pedestrian protection impact sensor. 1st Row Left Seatbelt Lap/Anchor Pretensioner - Not Configured in Fimrware but Physcially Present,RCM2_a481 - up Frnt Ped Pro R Sht2Bat,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Right PedPro Impact Accelerometer (PCSR) - Short to Battery There is a fault with the right pedestrian protection impact sensor. 1st Row Left Seatbelt Lap/Anchor Pretensioner - Not Configured in Fimrware but Physcially Present,https://evfaultcode.com/en/tesla/alerts/rcm2-a481/
rcm2-a482,RCM2_a482,RCM2_a482_upFrntPedProROpen,RCM2,Restraint Control Module v2,alert,a,482,upFrntPedProROpen,body,caution,false,,RCM2_a482 - up Frnt Ped Pro R Open,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to up frnt ped pro r open.,https://evfaultcode.com/en/tesla/alerts/rcm2-a482/
rcm2-a483,RCM2_a483,RCM2_a483_upFrntPedProRCrssCoup,RCM2,Restraint Control Module v2,alert,a,483,upFrntPedProRCrssCoup,body,caution,true,Right PedPro Impact Accelerometer (PCSR) - Cross Coupled,RCM2_a483 - up Frnt Ped Pro R Crss Coup,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Right PedPro Impact Accelerometer (PCSR) - Cross Coupled,https://evfaultcode.com/en/tesla/alerts/rcm2-a483/
rcm2-a484,RCM2_a484,RCM2_a484_upFrntPedProRCommErr,RCM2,Restraint Control Module v2,alert,a,484,upFrntPedProRCommErr,body,caution,true,Right PedPro Impact Accelerometer (PCSR) - Communication Error,RCM2_a484 - up Frnt Ped Pro R Comm Err,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Right PedPro Impact Accelerometer (PCSR) - Communication Error,https://evfaultcode.com/en/tesla/alerts/rcm2-a484/
rcm2-a485,RCM2_a485,RCM2_a485_upFrntPedProRIntTyp,RCM2,Restraint Control Module v2,alert,a,485,upFrntPedProRIntTyp,body,caution,false,,RCM2_a485 - up Frnt Ped Pro R Int Typ,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to up frnt ped pro r int typ.,https://evfaultcode.com/en/tesla/alerts/rcm2-a485/
rcm2-a486,RCM2_a486,RCM2_a486_upFrntPedProRConfig,RCM2,Restraint Control Module v2,alert,a,486,upFrntPedProRConfig,body,caution,false,,RCM2_a486 - up Frnt Ped Pro R Config,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to up frnt ped pro r config.,https://evfaultcode.com/en/tesla/alerts/rcm2-a486/
rcm2-a487,RCM2_a487,RCM2_a487_upFrntPedProRDefect,RCM2,Restraint Control Module v2,alert,a,487,upFrntPedProRDefect,body,caution,false,,RCM2_a487 - up Frnt Ped Pro R Defect,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to up frnt ped pro r defect.,https://evfaultcode.com/en/tesla/alerts/rcm2-a487/
rcm2-a488,RCM2_a488,RCM2_a488_upFrntPedProRSigMon,RCM2,Restraint Control Module v2,alert,a,488,upFrntPedProRSigMon,body,caution,false,,RCM2_a488 - up Frnt Ped Pro R Sig Mon,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to up frnt ped pro r sig mon.,https://evfaultcode.com/en/tesla/alerts/rcm2-a488/
rcm2-a490,RCM2_a490,RCM2_a490_presRearLDoorSht2Gnd,RCM2,Restraint Control Module v2,alert,a,490,presRearLDoorSht2Gnd,body,caution,true,Rear Left Door Pressure Impact Sensor - Short to Ground 0x30C VCSEATD_restraintStatus - Driver Occupancy SNA or Faulted The restraint control module has detected a fault with the driver occupancy switch.,RCM2_a490 - pres Rear L Door Sht2Gnd,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Rear Left Door Pressure Impact Sensor - Short to Ground 0x30C VCSEATD_restraintStatus - Driver Occupancy SNA or Faulted The restraint control module has detected a fault with the driver occupancy switch.,https://evfaultcode.com/en/tesla/alerts/rcm2-a490/
rcm2-a491,RCM2_a491,RCM2_a491_presRearLDoorSht2Bat,RCM2,Restraint Control Module v2,alert,a,491,presRearLDoorSht2Bat,body,caution,true,Rear Left Door Pressure Impact Sensor - Short to Battery Passenger Resistive Occupancy Switch - Short to Ground Inboard Driver Seat (Farside) Airbag - Short to Battery,RCM2_a491 - pres Rear L Door Sht2Bat,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Rear Left Door Pressure Impact Sensor - Short to Battery Passenger Resistive Occupancy Switch - Short to Ground Inboard Driver Seat (Farside) Airbag - Short to Battery,https://evfaultcode.com/en/tesla/alerts/rcm2-a491/
rcm2-a492,RCM2_a492,RCM2_a492_presRearLDoorOpen,RCM2,Restraint Control Module v2,alert,a,492,presRearLDoorOpen,body,caution,false,,RCM2_a492 - pres Rear L Door Open,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres rear l door open.,https://evfaultcode.com/en/tesla/alerts/rcm2-a492/
rcm2-a493,RCM2_a493,RCM2_a493_presRearLDoorCrssCoup,RCM2,Restraint Control Module v2,alert,a,493,presRearLDoorCrssCoup,body,caution,true,Rear Left Door Pressure Impact Sensor - Cross Coupled 0x30B VCSEATP_restraintStatus - Passenger Buckle Switch SNA or Faulted The restraint control module has detected a fault with the front passenger seat buckle. Inboard Driver Seat (Farside) Airbag - Short to Ground,RCM2_a493 - pres Rear L Door Crss Coup,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Rear Left Door Pressure Impact Sensor - Cross Coupled 0x30B VCSEATP_restraintStatus - Passenger Buckle Switch SNA or Faulted The restraint control module has detected a fault with the front passenger seat buckle. Inboard Driver Seat (Farside) Airbag - Short to Ground,https://evfaultcode.com/en/tesla/alerts/rcm2-a493/
rcm2-a494,RCM2_a494,RCM2_a494_presRearLDoorCommErr,RCM2,Restraint Control Module v2,alert,a,494,presRearLDoorCommErr,body,caution,true,Rear Left Door Pressure Impact Sensor - Communication Error,RCM2_a494 - pres Rear L Door Comm Err,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Rear Left Door Pressure Impact Sensor - Communication Error,https://evfaultcode.com/en/tesla/alerts/rcm2-a494/
rcm2-a495,RCM2_a495,RCM2_a495_presRearLDoorInitTyp,RCM2,Restraint Control Module v2,alert,a,495,presRearLDoorInitTyp,body,caution,true,Rear Left Door Pressure Impact Sensor - Initialization Failure,RCM2_a495 - pres Rear L Door Init Typ,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Rear Left Door Pressure Impact Sensor - Initialization Failure,https://evfaultcode.com/en/tesla/alerts/rcm2-a495/
rcm2-a496,RCM2_a496,RCM2_a496_presRearLDoorConfig,RCM2,Restraint Control Module v2,alert,a,496,presRearLDoorConfig,body,caution,false,,RCM2_a496 - pres Rear L Door Config,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres rear l door config.,https://evfaultcode.com/en/tesla/alerts/rcm2-a496/
rcm2-a497,RCM2_a497,RCM2_a497_presRearLDoorDefect,RCM2,Restraint Control Module v2,alert,a,497,presRearLDoorDefect,body,caution,false,,RCM2_a497 - pres Rear L Door Defect,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres rear l door defect.,https://evfaultcode.com/en/tesla/alerts/rcm2-a497/
rcm2-a498,RCM2_a498,RCM2_a498_presRearLDoorSigMon,RCM2,Restraint Control Module v2,alert,a,498,presRearLDoorSigMon,body,caution,false,,RCM2_a498 - pres Rear L Door Sig Mon,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres rear l door sig mon.,https://evfaultcode.com/en/tesla/alerts/rcm2-a498/
rcm2-a500,RCM2_a500,RCM2_a500_presRearRDoorSht2Gnd,RCM2,Restraint Control Module v2,alert,a,500,presRearRDoorSht2Gnd,body,caution,true,Rear Right Door Pressure Impact Sensor - Short to Ground Left PedPro Impact Pessure Tube Sensor - Signal Monitor,RCM2_a500 - pres Rear R Door Sht2Gnd,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Rear Right Door Pressure Impact Sensor - Short to Ground Left PedPro Impact Pessure Tube Sensor - Signal Monitor,https://evfaultcode.com/en/tesla/alerts/rcm2-a500/
rcm2-a501,RCM2_a501,RCM2_a501_presRearRDoorSht2Bat,RCM2,Restraint Control Module v2,alert,a,501,presRearRDoorSht2Bat,body,caution,true,Rear Right Door Pressure Impact Sensor - Short to Battery 0x30A VCLEFT_restraintStatus - Counter Error There is a counter error with the VCLEFT restraint status message.,RCM2_a501 - pres Rear R Door Sht2Bat,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Rear Right Door Pressure Impact Sensor - Short to Battery 0x30A VCLEFT_restraintStatus - Counter Error There is a counter error with the VCLEFT restraint status message.,https://evfaultcode.com/en/tesla/alerts/rcm2-a501/
rcm2-a502,RCM2_a502,RCM2_a502_presRearRDoorOpen,RCM2,Restraint Control Module v2,alert,a,502,presRearRDoorOpen,body,caution,false,,RCM2_a502 - pres Rear R Door Open,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres rear r door open.,https://evfaultcode.com/en/tesla/alerts/rcm2-a502/
rcm2-a503,RCM2_a503,RCM2_a503_presRearRDoorCrssCoup,RCM2,Restraint Control Module v2,alert,a,503,presRearRDoorCrssCoup,body,caution,true,Rear Right Door Pressure Impact Sensor - Cross Coupled,RCM2_a503 - pres Rear R Door Crss Coup,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Rear Right Door Pressure Impact Sensor - Cross Coupled,https://evfaultcode.com/en/tesla/alerts/rcm2-a503/
rcm2-a504,RCM2_a504,RCM2_a504_presRearRDoorCommErr,RCM2,Restraint Control Module v2,alert,a,504,presRearRDoorCommErr,body,caution,true,Rear Right Door Pressure Impact Sensor - Communication Error There is a fault with the rear-right door impact sensor.,RCM2_a504 - pres Rear R Door Comm Err,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Rear Right Door Pressure Impact Sensor - Communication Error There is a fault with the rear-right door impact sensor.,https://evfaultcode.com/en/tesla/alerts/rcm2-a504/
rcm2-a505,RCM2_a505,RCM2_a505_presRearRDoorInitTyp,RCM2,Restraint Control Module v2,alert,a,505,presRearRDoorInitTyp,body,caution,true,Rear Right Door Pressure Impact Sensor - Initialization Failure,RCM2_a505 - pres Rear R Door Init Typ,Tesla alert code in the Restraint Control Module v2 (RCM2) module. Rear Right Door Pressure Impact Sensor - Initialization Failure,https://evfaultcode.com/en/tesla/alerts/rcm2-a505/
rcm2-a506,RCM2_a506,RCM2_a506_presRearRDoorConfig,RCM2,Restraint Control Module v2,alert,a,506,presRearRDoorConfig,body,caution,false,,RCM2_a506 - pres Rear R Door Config,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres rear r door config.,https://evfaultcode.com/en/tesla/alerts/rcm2-a506/
rcm2-a507,RCM2_a507,RCM2_a507_presRearRDoorDefect,RCM2,Restraint Control Module v2,alert,a,507,presRearRDoorDefect,body,caution,false,,RCM2_a507 - pres Rear R Door Defect,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres rear r door defect.,https://evfaultcode.com/en/tesla/alerts/rcm2-a507/
rcm2-a508,RCM2_a508,RCM2_a508_presRearRDoorSigMon,RCM2,Restraint Control Module v2,alert,a,508,presRearRDoorSigMon,body,caution,false,,RCM2_a508 - pres Rear R Door Sig Mon,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to pres rear r door sig mon.,https://evfaultcode.com/en/tesla/alerts/rcm2-a508/
rcm2-a509,RCM2_a509,RCM2_a509_sideAccelDPilLSht2Gnd,RCM2,Restraint Control Module v2,alert,a,509,sideAccelDPilLSht2Gnd,body,caution,true,D-Pillar Left Impact Sensor - Short to Ground 2nd Row Right Seatbelt Pretensioner - Resistance too High Right PedPro Impact Pessure Tube Sensor - Signal Monitor,RCM2_a509 - side Accel D Pil L Sht2Gnd,Tesla alert code in the Restraint Control Module v2 (RCM2) module. D-Pillar Left Impact Sensor - Short to Ground 2nd Row Right Seatbelt Pretensioner - Resistance too High Right PedPro Impact Pessure Tube Sensor - Signal Monitor,https://evfaultcode.com/en/tesla/alerts/rcm2-a509/
rcm2-a510,RCM2_a510,RCM2_a510_sideAccelDPilLSht2Bat,RCM2,Restraint Control Module v2,alert,a,510,sideAccelDPilLSht2Bat,body,caution,true,D-Pillar Left Impact Sensor - Short to Battery,RCM2_a510 - side Accel D Pil L Sht2Bat,Tesla alert code in the Restraint Control Module v2 (RCM2) module. D-Pillar Left Impact Sensor - Short to Battery,https://evfaultcode.com/en/tesla/alerts/rcm2-a510/
rcm2-a511,RCM2_a511,RCM2_a511_sideAccelDPilLOpen,RCM2,Restraint Control Module v2,alert,a,511,sideAccelDPilLOpen,body,caution,false,,RCM2_a511 - side Accel D Pil L Open,Tesla alert code in the Restraint Control Module v2 (RCM2) module related to side accel d pil l open.,https://evfaultcode.com/en/tesla/alerts/rcm2-a511/
